age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
33,8,1,1,0,1536,0,0,0,9,3,359,1,92,3,2,yes
60,9,1,1,0,824,1,0,0,9,3,127,1,558,7,1,yes
24,8,2,2,0,235,0,0,0,9,3,98,1,92,1,2,yes
18,8,2,3,0,108,0,0,0,9,3,92,1,183,1,2,yes
65,2,1,2,0,2331,0,0,1,9,3,290,1,92,1,2,yes
25,8,2,1,0,125,0,0,0,9,3,215,1,92,2,2,yes
36,9,2,1,0,27,1,0,0,9,3,631,1,260,2,2,yes
27,4,2,2,0,390,0,0,0,9,3,120,2,104,2,0,yes
35,0,2,1,0,-32,0,1,0,9,3,63,4,182,5,0,yes
39,1,2,2,0,172,1,0,0,9,3,125,2,183,2,0,yes
53,0,1,1,0,10541,0,0,0,9,3,164,2,92,1,2,yes
23,8,2,1,0,480,0,0,0,9,3,742,2,182,1,0,yes
34,0,1,1,0,2374,1,0,0,9,3,243,2,92,3,2,yes
33,4,2,2,0,935,0,0,0,9,3,385,2,92,8,2,yes
33,9,2,1,0,2085,0,0,0,9,3,501,2,-1,0,3,yes
36,4,2,2,0,479,0,0,0,9,3,629,2,-1,0,3,yes
52,10,1,1,0,94,0,0,0,10,3,153,1,92,13,2,yes
36,8,2,3,0,417,0,0,0,10,3,151,1,-1,0,3,yes
55,9,0,1,0,3450,0,0,0,10,3,169,1,183,1,0,yes
60,5,1,1,0,1853,0,0,0,10,3,234,1,183,1,2,yes
61,5,1,2,0,2557,1,0,0,10,3,158,2,92,5,2,yes
58,9,1,1,0,589,1,0,0,10,3,511,3,183,6,2,yes
48,10,0,1,0,201,0,0,0,10,3,406,2,92,2,2,yes
35,9,1,2,0,7050,0,0,0,10,3,278,3,187,1,2,yes
34,4,0,2,0,2885,0,0,0,10,3,314,2,156,4,1,yes
58,4,1,1,0,2155,0,1,0,10,3,135,2,92,5,2,yes
39,9,0,1,0,902,1,0,0,10,3,691,2,180,5,0,yes
44,4,1,2,0,1791,0,0,0,11,3,71,1,190,1,2,yes
54,11,1,1,0,2206,0,0,0,11,3,449,1,91,3,2,yes
27,8,2,2,0,5291,0,0,0,11,3,293,1,91,4,2,yes
33,10,1,1,0,1211,0,0,0,11,3,535,1,188,1,2,yes
77,5,1,1,0,638,0,0,0,11,3,288,1,188,1,2,yes
30,0,2,1,0,4448,0,0,0,11,3,112,8,-1,0,3,yes
31,4,2,2,0,533,0,0,0,11,3,144,1,91,9,2,yes
61,5,1,2,0,5267,0,0,0,11,3,226,3,-1,0,3,yes
76,5,1,0,0,3324,0,0,0,11,3,309,1,90,4,2,yes
28,1,1,1,0,61,1,0,0,11,3,253,1,174,4,2,yes
35,4,1,2,0,0,1,0,0,11,3,391,2,92,5,2,yes
59,9,1,1,0,116,0,0,0,11,3,268,1,183,7,2,yes
42,1,1,1,0,413,1,0,0,11,3,456,2,184,2,2,yes
35,6,2,2,0,353,0,0,0,11,3,352,1,183,1,2,yes
48,2,2,1,0,315,0,0,2,11,3,271,1,-1,0,3,yes
71,5,1,1,0,1712,0,0,0,11,3,660,1,-1,0,3,yes
60,5,1,1,0,523,0,0,0,11,3,467,1,182,3,2,yes
34,1,1,1,0,1454,1,0,0,11,3,231,2,297,2,0,yes
57,5,1,0,0,9367,0,0,0,11,3,981,1,90,6,2,yes
75,5,1,1,0,291,0,0,0,11,3,515,1,183,1,0,yes
39,1,1,1,0,1382,1,0,0,11,3,397,2,-1,0,3,yes
64,5,1,2,0,846,0,0,0,11,3,671,1,181,3,0,yes
36,9,1,2,0,341,0,0,0,12,3,419,2,183,1,2,yes
29,9,2,1,0,113,0,0,0,12,3,328,2,183,4,2,yes
34,4,2,2,0,13014,0,0,0,12,3,637,1,183,1,2,yes
26,10,2,1,0,632,0,0,0,12,3,218,1,-1,0,3,yes
41,4,1,2,0,27696,0,0,0,12,3,138,2,184,3,2,yes
47,1,1,1,0,3715,0,0,0,12,3,171,2,182,4,1,yes
52,4,1,2,0,4675,0,0,0,12,3,181,3,-1,0,3,yes
32,9,1,1,0,3271,0,0,0,12,3,375,1,374,1,1,yes
51,4,1,2,0,346,0,0,0,12,3,122,1,92,5,2,yes
34,4,1,2,0,8000,0,0,0,12,3,291,1,260,2,0,yes
21,8,2,1,0,123,0,0,1,12,3,379,5,93,2,2,yes
54,9,1,1,0,10185,0,0,0,12,3,251,1,186,3,2,yes
29,4,2,2,0,1026,0,0,0,12,3,138,2,92,2,2,yes
32,4,1,2,0,905,0,0,0,12,3,666,4,-1,0,3,yes
38,7,1,1,0,775,0,0,0,12,3,1835,3,182,2,2,yes
48,10,1,1,0,926,0,0,0,15,3,382,4,185,6,2,yes
46,4,1,2,0,349,0,0,0,15,3,295,2,616,1,0,yes
32,9,1,1,0,484,1,0,0,15,3,83,6,187,3,2,yes
49,7,1,0,0,1830,1,0,0,15,3,136,1,-1,0,3,yes
37,4,1,2,0,2987,1,0,0,15,3,93,1,91,9,0,yes
37,9,2,2,0,197,0,0,0,15,3,531,1,91,2,2,yes
23,8,2,1,0,431,0,0,0,15,3,201,3,186,2,2,yes
58,0,1,1,0,169,0,0,0,15,3,216,1,91,4,2,yes
45,4,1,2,0,226,1,0,0,15,3,91,4,185,6,2,yes
30,10,2,1,0,2424,0,0,0,15,3,337,1,95,2,2,yes
23,8,2,1,0,1234,0,0,0,15,3,379,1,91,1,2,yes
34,4,1,2,0,271,1,0,0,15,3,308,1,94,4,2,yes
27,4,2,2,0,-69,1,0,0,15,3,205,3,-1,0,3,yes
28,8,2,2,0,1562,0,0,0,15,3,659,4,-1,0,3,yes
61,6,0,2,0,52587,0,0,0,15,3,394,3,189,1,2,yes
27,1,2,1,0,535,0,0,0,15,3,171,1,91,2,2,yes
34,4,2,2,0,2159,0,0,2,18,3,386,1,-1,0,3,yes
58,4,1,2,0,473,0,0,0,18,3,1109,1,262,1,2,yes
52,9,1,1,0,195,1,0,0,18,3,220,1,63,5,0,yes
48,0,1,1,0,660,0,0,0,18,3,318,1,561,2,2,yes
28,9,2,1,0,154,1,0,0,18,3,416,2,-1,0,3,yes
35,4,2,2,0,681,0,0,0,18,3,737,1,561,2,2,yes
66,5,1,1,0,2326,0,1,0,18,3,232,1,181,1,2,yes
52,7,1,1,0,961,0,1,0,18,3,222,1,553,4,0,yes
26,0,2,2,0,2532,1,1,0,18,3,269,1,-1,0,3,yes
38,4,2,2,0,455,1,0,0,19,3,255,2,555,6,2,yes
59,6,1,2,0,2013,0,0,0,19,3,222,4,94,2,2,yes
47,1,1,1,0,1568,1,0,0,19,3,388,1,262,7,2,yes
48,4,1,2,0,0,0,1,0,19,3,204,4,182,1,2,yes
22,8,2,3,0,1215,0,0,0,19,3,145,3,192,1,0,yes
82,5,1,1,0,121,0,0,1,19,3,330,1,-1,0,3,yes
27,1,2,0,0,377,0,0,0,19,3,645,2,-1,0,3,yes
60,5,0,1,0,1,0,0,0,19,3,302,1,184,1,2,yes
53,4,1,2,0,597,0,0,2,22,3,392,1,-1,0,3,yes
39,4,2,2,0,763,0,0,0,22,3,543,1,189,1,0,yes
27,11,2,3,0,326,0,0,0,22,3,326,1,-1,0,3,yes
55,5,0,1,0,2204,0,0,0,22,3,261,1,264,1,0,yes
35,4,1,2,0,1380,0,0,0,23,3,155,1,-1,0,3,yes
23,8,2,1,0,381,0,0,0,23,3,696,1,189,2,1,yes
80,3,1,0,0,0,0,0,0,23,3,639,1,189,1,0,yes
29,8,2,1,0,67,0,0,0,23,3,211,1,187,5,2,yes
47,0,1,1,0,368,0,0,0,23,3,269,1,187,5,2,yes
72,5,0,2,0,438,0,0,0,23,3,279,1,-1,0,3,yes
45,4,2,2,0,483,0,0,0,23,3,95,2,265,11,1,yes
37,10,1,2,0,7620,0,0,1,23,3,367,1,176,6,0,yes
29,6,2,2,0,805,0,0,0,23,3,132,1,103,7,0,yes
40,4,2,2,0,0,1,0,0,23,3,228,2,182,6,0,yes
32,9,2,1,0,324,0,1,0,23,3,432,1,-1,0,3,yes
32,4,1,2,0,302,1,1,2,23,3,61,1,384,2,0,yes
20,8,2,1,0,215,0,0,0,24,3,175,1,92,6,2,yes
48,3,1,2,0,5473,0,0,0,24,3,127,2,184,2,2,yes
60,0,1,1,0,106,0,0,0,24,3,137,1,187,4,2,yes
70,5,1,0,0,2346,0,0,0,24,3,694,1,184,5,0,yes
78,5,0,1,0,3219,0,0,0,24,3,151,1,-1,0,3,yes
52,0,2,3,0,2227,0,0,0,24,3,242,2,-1,0,3,yes
61,6,0,2,0,6610,0,0,0,24,3,481,2,-1,0,3,yes
37,4,1,2,0,255,0,0,0,24,3,562,2,183,10,2,yes
27,7,2,1,0,195,1,0,0,25,3,416,3,-1,0,3,yes
56,4,1,3,0,4623,0,0,0,25,3,305,1,192,1,2,yes
63,9,1,1,0,973,0,0,0,25,3,318,1,388,1,2,yes
59,9,1,1,0,7766,1,0,0,25,3,1422,1,461,1,0,yes
22,8,2,1,0,948,0,0,1,25,3,169,1,191,3,2,yes
30,8,2,1,0,48,0,0,0,25,3,217,1,191,2,2,yes
66,4,1,3,0,2149,1,0,0,25,3,98,1,87,10,0,yes
74,5,1,0,0,1413,0,0,0,25,3,385,2,-1,0,3,yes
52,9,1,1,0,117,0,0,0,26,3,959,3,186,6,2,yes
71,5,0,1,0,0,0,0,0,26,3,771,1,171,1,2,yes
33,4,1,2,0,71,0,0,0,26,3,335,3,102,2,0,yes
56,9,1,1,0,1938,0,1,0,26,3,229,1,192,4,2,yes
30,4,2,2,0,5359,0,0,0,26,3,427,1,191,3,2,yes
73,5,1,3,0,519,0,0,1,26,3,270,3,133,2,2,yes
65,10,1,1,0,3195,0,0,1,2,7,904,1,-1,0,3,yes
59,4,1,2,0,315,0,0,0,2,7,591,1,176,2,0,yes
37,4,1,2,0,1113,0,0,0,2,7,229,1,182,1,2,yes
28,1,2,1,0,-46,1,0,0,2,7,525,1,89,11,0,yes
27,9,2,2,0,1075,0,0,0,2,7,658,1,-1,0,3,yes
49,0,2,2,0,228,1,0,0,2,7,368,1,-1,0,3,yes
38,7,2,1,0,91,0,0,0,2,7,207,1,-1,0,3,yes
28,9,2,1,0,598,1,0,0,2,7,177,1,288,2,0,yes
51,9,1,2,0,0,0,0,0,2,7,539,2,-1,0,3,yes
56,5,1,0,0,1947,0,0,0,2,7,225,2,123,5,0,yes
37,4,2,2,0,1027,1,0,0,2,7,313,1,152,2,2,yes
47,9,1,0,0,235,0,0,0,2,7,136,2,203,1,1,yes
60,5,0,2,0,2,0,0,0,2,7,228,4,390,2,1,yes
42,9,1,1,0,4945,1,0,0,2,7,311,2,-1,0,3,yes
27,8,2,2,0,311,0,0,1,2,7,187,3,322,1,1,yes
40,10,2,2,0,7968,0,0,0,2,7,263,2,180,2,2,yes
25,8,2,1,0,154,0,0,0,3,7,141,1,180,2,0,yes
90,5,0,0,0,712,0,0,1,3,7,557,1,-1,0,3,yes
29,8,2,3,0,7585,0,0,0,3,7,145,2,198,1,0,yes
29,9,2,2,0,2489,1,0,0,3,7,355,1,86,5,0,yes
68,5,1,1,0,1146,0,0,0,3,7,153,2,110,3,2,yes
38,0,1,1,0,1559,0,0,0,3,7,136,2,280,1,0,yes
66,3,0,0,0,3701,0,0,1,3,7,834,1,-1,0,3,yes
63,5,1,1,0,2896,0,0,0,4,7,180,2,-1,0,3,yes
32,4,2,2,0,354,0,0,0,4,7,177,2,133,5,1,yes
32,4,1,2,0,2667,1,0,0,4,7,251,1,181,4,0,yes
42,4,1,2,0,144,0,0,0,4,7,148,1,87,4,0,yes
26,0,2,2,0,760,1,0,0,4,7,456,2,281,5,2,yes
73,5,2,1,0,1050,0,0,0,4,7,562,3,181,2,0,yes
26,8,2,1,0,5296,0,0,0,5,7,229,1,205,1,0,yes
60,0,1,1,0,12980,0,0,0,5,7,115,1,-1,0,3,yes
25,1,2,1,0,509,0,0,0,5,7,418,1,-1,0,3,yes
64,5,1,2,0,1644,0,0,1,5,7,341,4,179,4,2,yes
26,8,2,2,0,294,0,0,0,5,7,87,1,91,2,2,yes
68,5,1,0,0,451,0,0,0,5,7,373,1,-1,0,3,yes
39,7,1,1,0,53,0,0,2,5,7,257,1,394,1,0,yes
54,3,1,2,0,2473,0,0,0,5,7,607,2,-1,0,3,yes
40,10,2,1,0,334,0,0,0,5,7,219,1,91,6,1,yes
37,4,1,2,0,6771,0,0,0,5,7,319,1,-1,0,3,yes
36,7,1,1,0,52,1,0,0,5,7,498,2,179,7,2,yes
33,4,0,2,0,2240,0,0,0,8,7,264,2,278,1,2,yes
83,5,1,2,0,4761,0,0,1,8,7,659,1,-1,0,3,yes
45,8,2,3,0,1527,0,0,0,8,7,132,1,-1,0,3,yes
31,9,1,2,0,1570,1,0,0,8,7,277,4,286,1,0,yes
51,0,1,2,0,0,1,1,0,8,7,124,2,-1,0,3,yes
64,10,0,1,0,588,0,0,0,8,7,409,1,-1,0,3,yes
59,10,1,1,0,957,0,0,0,8,7,301,1,89,2,2,yes
33,4,2,2,0,224,0,0,0,8,7,241,2,-1,0,3,yes
35,4,1,2,0,2161,0,0,0,9,7,139,2,181,3,2,yes
69,5,1,3,0,426,0,0,1,9,7,225,1,90,1,2,yes
31,4,2,2,0,147,0,0,0,9,7,469,1,181,2,2,yes
73,5,1,0,0,508,0,0,0,9,7,176,1,-1,0,3,yes
76,5,0,0,0,802,0,0,0,9,7,241,1,181,5,2,yes
35,9,1,1,0,294,1,0,0,9,7,301,1,90,4,2,yes
28,4,2,2,0,1825,0,0,0,9,7,236,1,-1,0,3,yes
34,4,1,2,0,158,0,0,0,9,7,212,3,181,6,2,yes
33,4,1,2,0,0,1,0,0,9,7,305,1,326,1,2,yes
36,7,1,1,0,4721,0,0,0,9,7,288,2,90,3,2,yes
44,4,1,3,0,282,0,0,0,9,7,700,2,154,3,2,yes
19,8,2,3,0,108,0,0,0,9,7,273,2,182,1,2,yes
28,4,2,2,0,187,0,0,0,9,7,295,1,-1,0,3,yes
51,1,1,0,0,3764,0,0,1,9,7,450,3,181,6,2,yes
52,10,1,1,0,1416,0,0,0,10,7,436,2,182,1,2,yes
61,5,1,1,0,2801,1,1,0,10,7,239,1,-1,0,3,yes
39,4,1,2,0,494,0,0,0,10,7,106,2,478,3,0,yes
37,10,1,1,0,1978,0,0,0,11,7,335,1,-1,0,3,yes
80,5,1,0,0,155,0,0,1,12,7,290,1,93,2,2,yes
46,1,1,1,0,640,1,0,0,12,7,215,1,182,4,2,yes
61,0,1,1,0,4608,0,0,0,12,7,212,1,-1,0,3,yes
72,5,1,1,0,951,0,1,0,12,7,229,3,339,1,0,yes
36,4,1,2,0,495,0,0,0,12,7,213,3,182,6,2,yes
77,5,1,0,0,29340,0,0,0,15,7,257,1,91,2,1,yes
74,5,1,2,0,1843,0,0,0,15,7,192,1,185,2,2,yes
35,1,1,1,0,262,0,0,0,15,7,427,1,181,3,2,yes
82,5,0,0,0,0,0,0,1,15,7,506,2,195,1,1,yes
67,5,0,0,0,2027,0,0,0,15,7,161,2,-1,0,3,yes
71,5,1,2,0,3561,0,0,1,15,7,577,7,-1,0,3,yes
41,0,0,1,0,6046,1,1,1,15,7,300,6,182,2,2,yes
38,3,2,1,0,465,1,0,0,16,7,180,1,302,3,2,yes
38,4,1,3,0,76,0,0,0,16,7,261,1,-1,0,3,yes
60,5,1,1,0,8332,0,0,0,16,7,279,1,194,7,1,yes
60,5,0,1,0,514,0,0,0,16,7,263,1,124,9,1,yes
53,0,1,1,0,1796,0,0,1,16,7,295,1,91,2,2,yes
29,4,2,2,0,874,1,0,0,16,7,231,1,181,2,2,yes
64,5,1,0,0,2140,0,0,0,16,7,881,3,155,2,0,yes
35,10,2,1,0,295,0,0,2,17,7,473,1,-1,0,3,yes
22,6,2,2,0,780,0,0,0,17,7,272,3,-1,0,3,yes
54,7,0,1,0,0,0,0,0,18,7,362,1,290,3,2,yes
35,0,1,1,0,304,0,0,0,18,7,237,1,-1,0,3,yes
46,4,0,2,0,624,0,0,0,18,7,420,1,276,1,1,yes
25,1,2,1,0,303,0,0,0,18,7,265,1,-1,0,3,yes
46,4,1,2,0,273,1,0,0,18,7,910,2,184,4,2,yes
59,4,1,2,0,3342,0,0,0,18,7,467,2,188,6,1,yes
35,9,2,1,0,1227,0,0,0,18,7,593,4,90,6,1,yes
52,9,2,1,0,436,0,1,2,22,7,95,1,-1,0,3,yes
22,9,2,1,0,283,1,0,0,22,7,254,2,-1,0,3,yes
31,4,2,2,0,3384,0,0,0,22,7,247,3,187,3,2,yes
43,4,0,2,0,2367,0,0,0,22,7,173,2,181,4,2,yes
35,4,2,2,0,5958,1,0,0,22,7,215,1,-1,0,3,yes
60,0,1,1,0,3735,0,0,0,22,7,248,1,90,10,2,yes
54,4,1,1,0,2693,0,0,0,22,7,222,1,188,6,1,yes
72,5,1,0,0,4657,0,0,1,23,7,255,1,91,8,2,yes
29,6,2,2,0,3290,0,0,0,23,7,136,1,291,2,2,yes
29,6,2,2,0,655,0,0,0,23,7,273,1,-1,0,3,yes
30,8,2,1,0,1681,0,0,0,23,7,128,1,106,2,2,yes
28,4,2,2,0,866,0,0,0,23,7,191,2,-1,0,3,yes
43,7,1,1,0,774,0,0,0,25,7,101,1,421,1,2,yes
37,7,1,1,0,2678,0,0,0,25,7,156,1,-1,0,3,yes
62,4,1,2,0,3371,0,0,0,25,7,187,1,178,2,2,yes
57,4,1,2,0,10583,0,0,0,25,7,272,1,178,6,2,yes
33,4,2,2,0,4176,0,0,0,26,7,288,3,-1,0,3,yes
47,4,2,2,0,334,1,0,0,26,7,360,1,326,8,0,yes
39,9,2,2,0,393,0,0,0,26,7,281,1,-1,0,3,yes
30,6,2,2,0,916,0,0,0,29,7,92,2,90,2,2,yes
28,0,2,2,0,832,0,0,1,29,7,433,3,342,1,0,yes
57,4,0,2,0,3287,0,0,0,30,7,277,2,337,1,2,yes
23,7,2,1,0,488,0,0,0,30,7,236,1,92,2,1,yes
56,3,2,2,0,1947,0,0,2,30,7,110,1,-1,0,3,yes
33,0,2,2,0,7608,0,0,0,30,7,238,4,-1,0,3,yes
44,0,0,2,0,558,1,0,0,31,7,262,2,-1,0,3,yes
80,5,0,0,0,235,0,0,0,31,7,577,1,223,3,1,yes
47,4,1,2,0,288,0,0,0,31,7,193,1,181,1,2,yes
27,8,2,1,0,6036,0,0,0,31,7,175,1,181,1,0,yes
26,4,2,2,0,3,1,1,0,1,0,149,1,350,1,2,yes
50,9,0,1,0,0,0,0,0,1,0,280,1,184,3,2,yes
84,5,1,1,0,81204,0,0,1,1,0,390,1,94,3,2,yes
86,5,1,0,0,5236,0,0,1,1,0,558,2,-1,0,3,yes
46,4,1,3,0,2466,0,0,1,1,0,216,3,370,1,0,yes
45,9,1,1,0,1348,0,1,0,1,0,358,2,-1,0,3,yes
60,1,1,0,0,7929,0,0,2,1,0,111,1,-1,0,3,yes
47,0,1,1,0,70,1,0,0,5,0,144,4,374,2,2,yes
53,0,1,1,0,459,0,0,0,5,0,558,1,-1,0,3,yes
54,9,2,2,0,118,0,0,0,5,0,280,1,-1,0,3,yes
54,9,1,1,0,2102,1,0,0,5,0,547,1,626,2,0,yes
34,1,1,1,0,800,0,0,0,5,0,144,1,-1,0,3,yes
19,8,2,1,0,394,0,0,0,5,0,327,3,-1,0,3,yes
24,8,2,1,0,4126,0,0,0,5,0,907,4,185,7,0,yes
39,4,0,2,0,224,0,0,0,5,0,208,1,-1,0,3,yes
53,9,1,2,0,9001,0,0,0,5,0,170,1,-1,0,3,yes
29,4,2,3,0,560,0,0,0,5,0,459,1,307,1,0,yes
30,4,1,2,0,102,1,0,0,5,0,470,7,426,3,1,yes
50,1,1,0,0,82,0,0,1,5,0,456,1,-1,0,3,yes
32,4,2,1,0,1088,1,0,0,6,0,317,1,363,2,2,yes
27,8,2,2,0,13107,1,0,0,6,0,661,1,314,2,0,yes
33,6,2,2,0,562,1,1,0,6,0,196,1,363,1,0,yes
33,4,2,2,0,718,1,0,0,6,0,122,1,98,2,2,yes
57,5,1,3,0,230,0,0,0,6,0,177,2,210,3,0,yes
27,9,2,2,0,-67,1,0,0,6,0,604,3,236,2,0,yes
55,4,1,2,0,3848,1,0,0,8,0,222,2,-1,0,3,yes
78,5,0,0,0,1389,0,0,0,8,0,335,1,-1,0,3,yes
43,9,0,3,0,4389,0,0,0,8,0,618,1,-1,0,3,yes
34,4,1,2,0,3696,0,0,0,8,0,758,2,160,5,1,yes
36,4,2,2,0,579,0,0,2,12,0,481,1,-1,0,3,yes
36,9,2,1,0,12264,0,0,0,12,0,158,2,-1,0,3,yes
26,4,2,2,0,1646,0,0,0,12,0,524,4,206,5,2,yes
35,9,1,1,0,2201,0,0,1,12,0,350,1,-1,0,3,yes
31,0,1,1,0,1229,0,0,0,12,0,176,1,-1,0,3,yes
25,10,2,0,0,129,0,0,0,12,0,176,3,-1,0,3,yes
62,6,0,2,0,6,1,0,0,13,0,103,1,182,3,2,yes
49,0,1,1,0,197,1,0,0,13,0,223,1,182,2,0,yes
30,4,2,2,0,3779,0,0,0,13,0,1093,1,-1,0,3,yes
25,1,2,1,0,1857,1,0,0,13,0,295,4,187,6,2,yes
32,4,2,2,0,2016,0,0,0,13,0,232,1,348,1,2,yes
36,4,2,2,0,436,0,0,0,13,0,567,1,595,2,0,yes
40,9,1,2,0,11766,1,0,0,13,0,218,2,242,9,0,yes
38,4,1,2,0,413,0,0,0,13,0,240,1,179,2,0,yes
35,9,2,2,0,670,0,0,0,13,0,278,4,182,2,2,yes
45,1,2,0,0,116,0,0,2,13,0,122,1,-1,0,3,yes
36,4,2,3,0,62,0,0,0,13,0,398,2,-1,0,3,yes
23,8,2,1,0,107,0,0,0,13,0,256,5,181,2,2,yes
38,9,1,1,0,497,0,0,2,14,0,173,1,-1,0,3,yes
44,7,1,0,0,2557,1,0,0,14,0,250,1,181,8,2,yes
35,4,2,2,0,2646,0,0,0,14,0,133,8,183,2,2,yes
75,5,1,1,0,3771,0,0,1,15,0,185,1,181,2,2,yes
26,9,2,2,0,1066,0,0,0,15,0,200,1,-1,0,3,yes
51,4,1,2,0,469,0,0,0,15,0,200,1,181,2,2,yes
59,9,1,1,0,1,0,0,0,15,0,159,2,378,3,0,yes
30,4,2,2,0,232,0,0,0,15,0,141,1,-1,0,3,yes
36,1,1,0,0,1177,0,0,0,15,0,330,1,311,4,2,yes
39,9,1,1,0,603,0,1,0,15,0,214,1,-1,0,3,yes
24,4,2,2,0,736,1,0,0,15,0,442,2,246,2,1,yes
22,7,2,1,0,129,0,0,0,15,0,218,2,181,1,2,yes
36,4,1,2,0,-115,1,0,0,16,0,297,4,182,2,1,yes
22,4,2,2,0,104,0,1,0,16,0,330,3,-1,0,3,yes
34,4,1,2,0,589,0,0,0,19,0,125,2,-1,0,3,yes
22,8,2,0,0,3472,0,0,0,19,0,529,1,181,4,2,yes
27,7,2,1,0,453,0,0,0,19,0,142,2,-1,0,3,yes
57,4,1,2,0,2845,1,0,1,19,0,1143,5,-1,0,3,yes
30,8,2,2,0,7529,0,0,0,20,0,175,6,183,1,2,yes
55,10,0,1,0,309,0,0,0,20,0,167,1,181,3,2,yes
38,1,0,1,0,0,1,0,1,20,0,162,1,181,5,2,yes
39,1,2,1,0,1672,1,0,0,20,0,462,1,648,1,0,yes
38,9,2,1,0,1711,0,0,0,20,0,379,3,202,1,2,yes
24,0,2,1,0,1295,0,0,0,21,0,476,1,-1,0,3,yes
30,8,2,1,0,2046,0,0,1,21,0,595,3,254,1,0,yes
29,1,2,2,0,455,0,0,1,21,0,403,1,-1,0,3,yes
25,8,2,3,0,722,0,0,1,21,0,623,2,-1,0,3,yes
31,3,2,0,0,26965,0,0,0,21,0,654,2,-1,0,3,yes
52,9,1,1,0,371,1,1,0,21,0,224,2,182,1,2,yes
58,2,1,1,0,496,0,0,0,22,0,132,1,-1,0,3,yes
26,4,2,2,0,194,0,0,0,22,0,407,2,-1,0,3,yes
62,4,1,2,0,997,0,0,0,22,0,554,1,304,2,2,yes
40,9,1,2,0,206,0,0,0,23,0,499,6,185,4,2,yes
76,5,1,1,0,820,0,0,1,23,0,263,4,-1,0,3,yes
31,0,2,1,0,410,0,0,0,23,0,342,1,-1,0,3,yes
42,6,1,1,0,1216,1,0,0,23,0,296,1,521,1,0,yes
43,9,2,3,0,11115,0,0,0,23,0,291,1,182,3,2,yes
73,5,1,0,0,796,0,0,0,23,0,888,1,182,3,2,yes
41,4,0,2,0,5037,0,0,0,23,0,252,9,185,5,1,yes
77,4,1,3,0,1780,1,0,0,23,0,361,2,182,5,2,yes
46,0,0,0,0,429,1,0,0,26,0,465,2,369,2,2,yes
35,9,1,1,0,2779,0,0,0,26,0,182,2,186,2,2,yes
31,4,1,2,0,3160,1,0,0,26,0,688,2,-1,0,3,yes
26,4,2,2,0,222,0,0,0,26,0,192,1,334,1,0,yes
45,1,2,1,0,0,1,0,0,26,0,1472,1,192,4,0,yes
29,4,2,2,0,1445,0,0,0,26,0,328,2,143,2,2,yes
30,9,2,2,0,655,0,0,0,26,0,212,1,202,2,2,yes
26,10,2,2,0,77,0,0,0,26,0,175,1,-1,0,3,yes
63,1,1,0,0,115,0,0,1,27,0,325,1,180,7,0,yes
37,10,2,1,0,2722,0,0,1,27,0,426,2,179,3,1,yes
26,4,2,2,0,1438,0,0,0,27,0,321,1,449,1,1,yes
54,0,1,3,0,140,0,0,1,27,0,473,2,182,2,0,yes
30,0,2,1,0,915,1,0,2,27,0,370,1,-1,0,3,yes
61,5,1,1,0,1058,0,0,0,27,0,159,3,-1,0,3,yes
69,5,1,1,0,0,0,0,0,28,0,184,2,126,2,1,yes
76,6,1,3,0,4984,0,0,1,28,0,403,1,182,1,2,yes
30,4,2,2,0,697,0,0,0,28,0,545,2,181,8,2,yes
64,5,1,1,0,4787,0,0,0,28,0,392,1,182,1,2,yes
55,3,1,1,0,962,1,0,0,28,0,623,1,181,3,2,yes
55,9,1,2,0,1320,0,0,0,28,0,387,2,-1,0,3,yes
32,0,1,2,0,284,1,0,0,29,0,717,3,-1,0,3,yes
39,4,2,2,0,5047,0,0,0,29,0,218,4,-1,0,3,yes
29,4,2,2,0,2955,0,0,0,29,0,226,2,-1,0,3,yes
41,10,1,2,0,0,0,0,0,29,0,882,1,181,3,2,yes
59,4,1,2,0,1,1,0,0,29,0,210,1,-1,0,3,yes
63,5,1,0,0,12067,0,0,1,29,0,660,1,191,1,0,yes
45,0,1,1,0,3006,0,0,0,29,0,388,2,-1,0,3,yes
32,9,2,2,0,388,0,0,0,29,0,250,3,-1,0,3,yes
33,4,2,2,0,952,1,0,0,29,0,1241,5,-1,0,3,yes
41,6,1,2,0,0,1,0,1,29,0,395,3,426,1,1,yes
25,8,2,1,0,108,0,0,0,29,0,305,3,-1,0,3,yes
37,4,1,1,0,565,0,0,0,29,0,449,1,398,1,2,yes
19,8,2,1,0,329,0,0,0,30,0,169,1,190,2,2,yes
61,5,0,1,0,4243,0,0,0,30,0,315,1,182,2,2,yes
40,10,2,2,0,72,0,0,0,30,0,463,1,-1,0,3,yes
30,4,1,2,0,4328,0,0,0,30,0,262,3,189,11,1,yes
37,7,1,1,0,4017,0,0,0,30,0,665,2,196,1,2,yes
54,9,1,2,0,395,0,0,0,30,0,183,1,183,2,2,yes
49,0,1,1,0,0,0,0,0,30,0,551,1,-1,0,3,yes
45,0,1,1,0,205,0,0,0,4,8,552,1,90,2,2,yes
48,1,1,1,0,1730,1,0,0,4,8,361,1,89,3,2,yes
60,1,1,0,0,5,0,0,0,4,8,494,1,95,2,2,yes
34,10,2,1,0,1965,0,0,1,4,8,714,1,-1,0,3,yes
29,3,2,2,0,19,0,0,0,4,8,268,1,88,4,2,yes
